accident_id,arc_id,arc_length,distance_to_nearest_vertex,fraction_from_nearest_intersection
152,"(819, 820)",9.822921244847093,3.094415862688337,0.31501991979337157
191,"(819, 820)",9.822921244847093,4.790597022469354,0.4876957580192761
155,"(1110, 1111)",8.011049688212955,0.09567370584387837,0.011942717816948223
406,"(1110, 1111)",8.011049688212955,0.7669414077294515,0.09573544511375201
157,"(664, 665)",5.741015213348648,0.15641015253213317,0.02724433688460851
159,"(262, 263)",73.99937576797619,6.5212797383048295,0.08812614526306538
161,"(190, 191)",20.779219502848097,6.385282451439495,0.3072917368510544
162,"(798, 799)",8.139313802686265,3.442498360906416,0.4229470007373678
163,"(35, 36)",10.63458561454475,2.8387321854608727,0.26693397263908286
186,"(35, 36)",10.63458561454475,0.0,0.0
196,"(35, 36)",10.63458561454475,2.2711303170224353,0.21356077230844303
165,"(28, 29)",59.014084851713115,22.18599458351114,0.37594405876594905
166,"(1064, 1065)",16.876138829148545,7.746912991588055,0.4590453462143575
167,"(110, 111)",4.0009589552023455,0.0,0.0
187,"(110, 111)",4.0009589552023455,1.809855291595795,0.45235537576372437
169,"(838, 839)",34.59209780948504,4.914105758145228,0.142058622324946
171,"(1253, 1254)",66.02088315856756,10.137020712421775,0.15354264025936903
347,"(1253, 1254)",66.02088315856756,4.254088046427474,0.06443549136127269
174,"(177, 888)",12.331206068782743,5.642986586438483,0.4576183833894459
211,"(177, 888)",12.331206068782743,4.623960824071243,0.37498041945605814
386,"(177, 888)",12.331206068782743,4.623960824071243,0.37498041945605814
425,"(177, 888)",12.331206068782743,4.623960824071243,0.37498041945605814
432,"(177, 888)",12.331206068782743,4.623960824071243,0.37498041945605814
175,"(1045, 1046)",19.422721872127962,3.537878307005449,0.18215151976625807
177,"(81, 82)",8.975676028008223,0.0,0.0
178,"(880, 881)",5.0493560994355775,0.9600264760289641,0.19012849502459866
374,"(880, 881)",5.0493560994355775,0.7246776274598176,0.14351881966510993
181,"(272, 716)",4.323450827495503,0.21304220408054225,0.049275963248078335
182,"(929, 930)",5.919335333423019,0.0,0.0
183,"(1192, 1193)",13.202927160412647,5.715309877317829,0.432882027438164
190,"(1192, 1193)",13.202927160412647,5.650485213228438,0.42797215682373246
184,"(909, 910)",18.289862459717803,4.197077612223354,0.22947562462359333
185,"(260, 261)",26.55506856067206,2.9419704448161297,0.11078752962337199
188,"(429, 430)",26.7347047065324,10.083108290016508,0.37715427945432983
189,"(168, 169)",39.280901372232215,17.80976806285622,0.45339509636217257
215,"(168, 169)",39.280901372232215,15.625813408508913,0.39779671195516014
193,"(870, 871)",10.58594983025457,3.816556549907473,0.3605303833010602
254,"(870, 871)",10.58594983025457,4.345203803018335,0.41046895863796495
311,"(870, 871)",10.58594983025457,3.02727503766573,0.2859710357793119
194,"(217, 226)",31.41977283688266,12.884399176195577,0.41007295765903806
199,"(157, 158)",3.4182341612030807,1.421616750166451,0.41589214873041325
200,"(1047, 1048)",29.218556108125146,4.029715811328188,0.1379163226415421
201,"(1035, 1036)",3.78303069941087,0.6077578295127465,0.16065368689907603
202,"(786, 787)",8.04840831240119,1.8981271557932278,0.23583882453733687
203,"(39, 363)",7.17823928290054,2.7511974117600437,0.3832691142399974
204,"(1178, 1179)",20.339756682487998,2.328368099714233,0.11447374401085621
206,"(245, 249)",23.27363811597897,1.2388764261070249,0.053230888094648605
208,"(584, 585)",13.89575276126649,4.5213693134960105,0.32537778925507616
210,"(353, 354)",54.91484478881206,15.443787212130157,0.281231555356714
216,"(1265, 1266)",6.127488160442057,2.339877876461104,0.38186575235949505
217,"(179, 1287)",5.65195653808943,0.0,0.0
337,"(179, 1287)",5.65195653808943,0.9940584197718312,0.17587863832156422
221,"(807, 808)",2.7681364755070654,1.0534465601156313,0.380561641175102
222,"(54, 55)",30.19879929395404,8.815639675957664,0.29192020484478676
223,"(14, 74)",15.271002906172617,1.1933712521898612,0.0781462265132236
339,"(14, 74)",15.271002906172617,1.9604170438986048,0.12837513396754016
224,"(24, 25)",22.989030852017386,9.96963345998995,0.43366914961163194
373,"(24, 25)",22.989030852017386,8.894583814967781,0.3869055582300566
225,"(815, 816)",20.706738261848013,1.093540583399478,0.05281085652269615
228,"(48, 49)",6.904230720987279,0.0,0.0
230,"(1286, 1298)",10.344858431056169,1.504031557510942,0.14538928372337198
358,"(1286, 1298)",10.344858431056169,0.9069669474927949,0.08767321017849804
231,"(11, 12)",5.010905976447083,2.4893617384866795,0.49678875440638953
232,"(827, 828)",15.473499919708273,1.7300451918188338,0.11180697326370949
247,"(827, 828)",15.473499919708273,1.059413908061971,0.06846634010141545
236,"(414, 850)",39.87416144797067,2.1939392777246125,0.055021577835244216
248,"(414, 850)",39.87416144797067,3.503518773511621,0.087864387520303
314,"(414, 850)",39.87416144797067,4.6517579354384795,0.11666095954163878
322,"(414, 850)",39.87416144797067,8.760693581212498,0.21970853462696102
340,"(414, 850)",39.87416144797067,3.503518773511621,0.087864387520303
390,"(414, 850)",39.87416144797067,3.503518773511621,0.087864387520303
435,"(414, 850)",39.87416144797067,3.503518773511621,0.087864387520303
238,"(824, 825)",10.410324366152867,2.6595229481325995,0.2554697485488078
239,"(952, 953)",15.296286423567256,1.8792003954073784,0.12285337390858879
279,"(952, 953)",15.296286423567256,5.036441644772255,0.32925910938831016
241,"(458, 459)",20.633980173037582,9.895646926541202,0.4795801315866263
243,"(445, 1116)",8.86738733539436,4.21678848793407,0.47553899795294513
246,"(843, 844)",78.06230537402237,0.0,0.0
350,"(843, 844)",78.06230537402237,25.501876731845805,0.32668618496030655
250,"(65, 66)",16.117152878682383,6.789771010394053,0.4212760815450634
251,"(130, 156)",10.525573538782853,0.48758286775349424,0.046323638893114125
371,"(130, 156)",10.525573538782853,3.9302877208222133,0.3734036635952002
416,"(130, 156)",10.525573538782853,2.1557007697499,0.20480601477980642
253,"(554, 559)",9.451577930895725,4.470429190975948,0.47298231297049526
256,"(975, 976)",27.4619977940012,4.225729484731169,0.15387553070353235
448,"(975, 976)",27.4619977940012,1.2133681595103465,0.04418353568491636
450,"(975, 976)",27.4619977940012,1.2454769726731343,0.04535274461879086
259,"(884, 885)",18.39002061687593,2.4201053788912597,0.1315988398985484
260,"(696, 706)",22.857492405466438,9.568582800324055,0.41861909568154115
261,"(1182, 1183)",13.93021832402381,2.505988856876951,0.17989587805348078
263,"(603, 604)",19.184515852488204,0.5878012071481188,0.030639355804847262
264,"(567, 1144)",18.121610046721873,8.80516754433242,0.4858932248089755
265,"(238, 239)",27.626185400657352,0.5956989975888004,0.021562839347868346
266,"(335, 336)",12.568368460711158,2.05199618389911,0.1632667112134459
306,"(335, 336)",12.568368460711158,6.012103710929358,0.47835196188934564
267,"(1136, 1137)",18.73135836979643,7.552919555145444,0.40322326902485767
268,"(421, 853)",15.742572926228409,4.696891660046571,0.29835603633896257
269,"(1176, 1177)",26.485064662701895,0.0,0.0
270,"(58, 59)",1.0679336066354563,0.5144776041767503,0.48175055170107534
278,"(58, 59)",1.0679336066354563,0.07136183744703876,0.06682235394002208
272,"(950, 951)",16.686787471733325,1.3625554295211901,0.08165474821497537
370,"(950, 951)",16.686787471733325,6.2974617937292265,0.3773921016490949
274,"(483, 496)",59.471392185848245,0.9110563802645386,0.01531923748173719
275,"(941, 942)",4.067825125408832,0.4040737371729264,0.0993340973900188
277,"(1133, 1134)",7.642752724605034,1.7563157696476641,0.2298014645944767
284,"(1275, 1276)",13.997193137931044,5.741514084580095,0.4101903880300934
285,"(949, 950)",15.453730393827561,1.400443542366292,0.09062171441308753
326,"(949, 950)",15.453730393827561,0.4608491691357393,0.029821224868774015
286,"(707, 708)",3.1213239920830977,0.3668943055187138,0.11754444794878767
